Video analysis detailed log																																								
Face Model:	General61																																							
Calibration:	None																																							
Start time:	0																																							
Filename:	\Megyn_Kelly.mp4																																							
Frame rate:	29.97002997																																							
Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Contempt	Valence	Arousal	Y - Head Orientation	X - Head Orientation	Z - Head Orientation	Mouth	Left Eye	Right Eye	Left Eyebrow	Right Eyebrow	Action Unit 01 - Inner Brow Raiser	Action Unit 02 - Outer Brow Raiser	Action Unit 04 - Brow Lowerer	Action Unit 05 - Upper Lid Raiser	Action Unit 06 - Cheek Raiser	Action Unit 07 - Lid Tightener	Action Unit 09 - Nose Wrinkler	Action Unit 10 - Upper Lip Raiser	Action Unit 12 - Lip Corner Puller	Action Unit 14 - Dimpler	Action Unit 15 - Lip Corner Depressor	Action Unit 17 - Chin Raiser	Action Unit 18 - Lip Puckerer	Action Unit 20 - Lip Stretcher	Action Unit 23 - Lip Tightener	Action Unit 24 - Lip Pressor	Action Unit 25 - Lips Part	Action Unit 26 - Jaw Drop	Action Unit 27 - Mouth Stretch	Action Unit 43 - Eyes Closed	Stimulus	Event Marker
00:01.8	0.09200306	0.6804009	0.00308241	0.000677203	0.01382204	0.01013101	0.011081	0.005019852	0.6693199	0.4434042	-1.593013	-3.33756	9.247337	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	C	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:01.8	0.106218	0.6476638	0.00281703	0.000879014	0.01482339	0.009638263	0.0105557	0.004772305	0.6371081	0.4500751	-0.4123851	-3.659298	8.82725	Open	Closed	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	C	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:01.8	0.1285418	0.6087117	0.002587012	0.001125672	0.01543724	0.009165444	0.01024267	0.004856638	0.598469	0.457232	0.274158	-3.332263	8.626041	Open	Closed	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	C	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:01.9	0.1583475	0.5625909	0.002385804	0.001555238	0.01627767	0.00921958	0.01024151	0.005113456	0.5523494	0.4629694	0.8923739	-3.24241	8.474388	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	C	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	B	No Stimulus	No Event Marker
00:01.9	0.1901178	0.513155	0.00240464	0.002072872	0.01665864	0.008581486	0.01003086	0.005587205	0.5031241	0.4663531	0.8138435	-3.132577	8.081239	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	B	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	B	No Stimulus	No Event Marker
00:01.9	0.224477	0.4721311	0.002247197	0.002555091	0.01758456	0.008312946	0.009845692	0.006056666	0.4622854	0.4683804	0.6173521	-3.074894	7.79254	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	B	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	B	No Stimulus	No Event Marker
00:02.0	0.2504964	0.4331399	0.0021312	0.003103256	0.01780001	0.00826623	0.01000323	0.006773801	0.4231367	0.4694599	1.053934	-2.934927	7.590848	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	B	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	B	No Stimulus	No Event Marker
00:02.0	0.2761995	0.3938221	0.002290698	0.003571428	0.01783063	0.007918016	0.009974272	0.007891146	0.3838478	0.4694599	1.93559	-2.943385	7.469801	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	B	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	B	No Stimulus	No Event Marker
00:02.0	0.303633	0.3580487	0.002722229	0.00403994	0.01733486	0.007426892	0.009802772	0.008554706	0.3482459	0.4692159	3.285692	-3.069552	7.263964	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	B	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	No Stimulus	No Event Marker
00:02.1	0.3079032	0.3249824	0.003888775	0.004469174	0.01646182	0.007165613	0.01036632	0.009339044	0.3146161	0.4688305	5.534987	-2.941535	6.646063	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	B	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	No Stimulus	No Event Marker
00:02.1	0.3029313	0.2951883	0.004590059	0.004575143	0.01751038	0.006963508	0.01071781	0.009105466	0.2844705	0.4683555	6.471174	-3.13953	6.312546	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	No Stimulus	No Event Marker
00:02.1	0.2862962	0.2689344	0.004376346	0.004452507	0.02203464	0.007843383	0.01058222	0.008490299	0.2583522	0.4680707	5.588363	-3.560679	6.116562	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	No Stimulus	No Event Marker
00:02.2	0.2672382	0.2522082	0.004087257	0.004159229	0.02402077	0.01016816	0.01048852	0.007810629	0.2417196	0.4679773	6.121464	-2.724193	5.746867	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	No Stimulus	No Event Marker
00:02.2	0.2514303	0.240756	0.003929137	0.004073924	0.02274125	0.01403073	0.01207202	0.007183084	0.2267253	0.4679021	5.492064	-3.081434	5.749023	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	No Stimulus	No Event Marker
00:02.2	0.2361703	0.2363054	0.003698435	0.003943326	0.02145363	0.01935466	0.0125993	0.006596944	0.2169508	0.4678983	5.482414	-2.97152	5.458827	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	No Stimulus	No Event Marker
00:02.3	0.2213275	0.2388321	0.003470016	0.003775686	0.02042091	0.02402454	0.01323389	0.006059466	0.2148075	0.467878	5.34764	-3.289101	5.241204	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	A	No Stimulus	No Event Marker
00:02.3	0.205188	0.2407171	0.003286964	0.003634373	0.01914528	0.03199955	0.01452312	0.005552285	0.2087175	0.4677354	5.112904	-3.358417	5.093781	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.3	0.1891862	0.2390599	0.003150159	0.00350515	0.01784422	0.04308954	0.01614355	0.005089398	0.1959703	0.4674895	5.12737	-3.813592	4.968766	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.4	0.1747168	0.2478513	0.002985621	0.003329199	0.01679336	0.05193778	0.01716107	0.004660409	0.1959135	0.4672308	5.165597	-4.019953	4.689037	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.4	0.1617495	0.2513582	0.002845098	0.003171406	0.01582592	0.06062526	0.01828398	0.00426403	0.1907329	0.4669524	5.143952	-4.029832	4.482545	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.4	0.1509913	0.2516348	0.002710868	0.003064584	0.0151842	0.06576811	0.01890517	0.003904073	0.1858667	0.4666699	4.955974	-4.096398	4.233662	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.5	0.1438618	0.2621014	0.00251255	0.002964569	0.01498057	0.06465358	0.01823806	0.00357446	0.1974478	0.4664045	4.432531	-4.186182	3.927839	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.5	0.1357858	0.2571236	0.002361313	0.002889815	0.0145357	0.06931855	0.01927507	0.003307326	0.1878051	0.466139	4.295576	-4.106904	3.569885	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.5	0.1325931	0.2514096	0.002203625	0.002826175	0.01478038	0.07266334	0.01878427	0.003098749	0.1787463	0.4658671	3.82633	-4.100106	3.349894	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.6	0.1395096	0.2495858	0.002032139	0.00280521	0.01524736	0.06927016	0.01777714	0.002970218	0.1803156	0.4656079	4.156154	-4.302475	3.27654	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.6	0.1691651	0.2288547	0.001951535	0.003339887	0.01508534	0.06595492	0.01804853	0.003090904	0.1628998	0.4653709	6.348846	-4.287365	3.150482	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.6	0.1841983	0.2097946	0.002045793	0.003529944	0.01527033	0.06220971	0.01871641	0.003657478	0.1475849	0.4651225	6.776423	-3.910557	3.075617	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.7	0.2076827	0.1930578	0.001935032	0.003561179	0.01742553	0.05752501	0.01789841	0.003836475	0.1355328	0.4648911	7.821608	-4.334723	3.072833	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.7	0.2314826	0.1776369	0.001925538	0.003811897	0.01861895	0.05389551	0.01764286	0.003749701	0.1237413	0.4646063	8.751147	-3.306741	2.966202	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.7	0.2583392	0.1650228	0.001885517	0.003973695	0.01926393	0.04956139	0.01724344	0.003684678	0.1154614	0.4643807	9.132496	-3.832821	3.050026	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.8	0.2772304	0.1515365	0.001908585	0.004011756	0.02084279	0.04647865	0.01670202	0.00377609	0.1050578	0.4642041	9.683089	-3.157437	2.955606	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.8	0.2845289	0.1386578	0.002553456	0.004313407	0.02005388	0.04478008	0.01734608	0.003706448	0.09387773	0.4639709	9.714635	-2.767252	2.75494	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.8	0.3114553	0.1269492	0.002604476	0.00465001	0.02158368	0.04205558	0.01683257	0.003774191	0.08489361	0.4636706	9.895895	-2.645282	2.718211	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.9	0.3267015	0.1166146	0.002555774	0.004926209	0.02212604	0.04165907	0.01670735	0.003611498	0.07495552	0.463366	9.889254	-2.576209	2.640593	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.9	0.3331703	0.1089763	0.002461266	0.004988577	0.0224578	0.04177761	0.01647048	0.003388531	0.06719865	0.4630547	10.01681	-3.413515	2.509071	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:02.9	0.3329351	0.1038007	0.002370722	0.004833531	0.0226748	0.0414295	0.0163218	0.003170315	0.06237119	0.462743	9.480353	-4.413242	2.483066	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.0	0.3310799	0.1016027	0.002215461	0.004574588	0.02461359	0.03965837	0.01579855	0.002955022	0.06194431	0.462562	8.953363	-4.186028	2.447293	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.0	0.3028672	0.09624789	0.002963623	0.004168174	0.03452585	0.0370793	0.02110214	0.002753298	0.05916858	0.4623336	1.982301	-4.40652	1.864265	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.0	0.276587	0.1000211	0.003711559	0.003803068	0.03604927	0.03443199	0.02857055	0.002620057	0.06558911	0.462072	-6.651919	-2.658378	2.135435	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.1	0.2567926	0.101561	0.004632553	0.00349128	0.03680025	0.03129935	0.03326152	0.002748278	0.06829951	0.4618277	-9.292332	-2.197488	1.803793	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.1	0.2566883	0.1020595	0.004848509	0.003205301	0.03745392	0.02856177	0.03436889	0.002802603	0.06769061	0.4615979	-8.55617	-1.961682	1.571129	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.1	0.2571312	0.09603749	0.004905018	0.002952352	0.04738186	0.02597578	0.03464498	0.003161081	0.06139252	0.4613714	-7.774214	-2.209523	1.311416	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	NotActive	No Stimulus	No Event Marker
00:03.2	0.2594126	0.09356663	0.004989987	0.002724407	0.04771214	0.02377726	0.03562753	0.003572508	0.05793911	0.4610592	-6.925532	-2.591954	1.10688	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	A	No Stimulus	No Event Marker
00:03.2	0.2582202	0.09821569	0.004796684	0.002520109	0.0502553	0.02168289	0.03465435	0.004047319	0.06356134	0.4606113	-4.372614	-2.848475	0.6154875	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	A	No Stimulus	No Event Marker
00:03.2	0.2589688	0.1058886	0.004691671	0.002331134	0.05795115	0.01964993	0.0323496	0.004063503	0.07353895	0.4600208	-1.689521	-3.113844	0.549039	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	A	No Stimulus	No Event Marker
00:03.3	0.2547596	0.1088268	0.004523424	0.002127446	0.07616381	0.01787531	0.03018604	0.003923367	0.07864075	0.4592749	-0.8379257	-3.313906	0.4049788	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	A	No Stimulus	No Event Marker
00:03.3	0.2658155	0.1188869	0.004609205	0.001956613	0.07497108	0.01624108	0.0282044	0.003856323	0.09068252	0.4583758	0.1559637	-3.444362	0.05544926	Open	Open	Open	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	B	No Stimulus	No Event Marker
00:03.3	0.2738856	0.1346521	0.004774157	0.001799935	0.07167424	0.01474602	0.02639151	0.00390241	0.1082606	0.4573291	1.056727	-3.279551	-0.256357	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	B	No Stimulus	No Event Marker
00:03.4	0.277639	0.1505897	0.004761213	0.001653068	0.06995169	0.01345094	0.02471653	0.004019764	0.1258732	0.4561399	1.576522	-3.236047	-0.6425637	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	B	No Stimulus	No Event Marker
00:03.4	0.2729657	0.1663296	0.004617251	0.001521085	0.06875516	0.01239085	0.02333057	0.004314706	0.1429991	0.4548213	1.865349	-3.259493	-0.841698	Open	Open	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	B	No Stimulus	No Event Marker
00:03.4	0.2693396	0.1822332	0.004678092	0.001399051	0.06731021	0.01135173	0.02202494	0.004661023	0.1602083	0.4533755	1.725583	-3.286918	-1.106622	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.5	0.271283	0.1939289	0.004710635	0.001292212	0.06573378	0.01040671	0.02078839	0.005243905	0.1731405	0.4518598	2.626369	-3.610285	-1.009957	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.5	0.2861984	0.1947875	0.005044525	0.00120189	0.06361116	0.009490307	0.01967215	0.006378228	0.1751154	0.4503348	3.116859	-3.959555	-1.164158	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	D	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.5	0.3009627	0.1968196	0.005604163	0.001119381	0.06261946	0.008623197	0.01833871	0.009591105	0.1784808	0.4487375	3.74254	-3.666135	-1.458311	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.6	0.3198916	0.1999131	0.006065304	0.001043173	0.06167494	0.007833658	0.01711637	0.01283129	0.1827968	0.446988	3.942016	-3.69655	-1.341177	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	B	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.6	0.3398417	0.1962685	0.006716246	0.000985931	0.06069343	0.007109551	0.01595801	0.02140198	0.1803105	0.4450753	4.248345	-3.424963	-1.450173	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	A	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.6	0.3489951	0.1938796	0.007441561	0.000941271	0.05936078	0.006454674	0.01488979	0.03222439	0.1789898	0.4430201	3.824908	-2.774978	-1.572844	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.7	0.3631423	0.1921201	0.007967561	0.000897302	0.05870799	0.005859018	0.01382218	0.04563856	0.1782979	0.4408246	3.705148	-3.201955	-1.435444	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.7	0.3663304	0.1903191	0.009245687	0.000852255	0.05574811	0.005325881	0.01292837	0.04636309	0.1773907	0.4385209	3.985752	-3.565033	-1.477262	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.7	0.3515082	0.2015896	0.009083232	0.000794112	0.05584766	0.004947258	0.01231296	0.0436449	0.1892766	0.4362622	3.954219	-2.873309	-1.661055	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.8	0.3334364	0.2201999	0.009172593	0.000736482	0.05396611	0.004560255	0.01173355	0.04020475	0.2084664	0.4339924	3.679248	-3.01123	-1.560556	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.8	0.3126203	0.2480851	0.008723089	0.000682438	0.0532021	0.00435967	0.01128741	0.03694577	0.2367977	0.4318372	3.565513	-2.665444	-1.699855	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.8	0.2931919	0.2722988	0.00835437	0.000632956	0.05196023	0.004227937	0.01094782	0.03390236	0.261351	0.4297706	2.371074	-3.260884	-1.560547	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.9	0.2737229	0.3045193	0.007961432	0.000585796	0.05102485	0.004082494	0.01062076	0.03113768	0.2938986	0.4277519	2.37273	-2.837026	-1.683731	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
00:03.9	0.2579745	0.3290902	0.007610673	0.000542375	0.04996842	0.004004635	0.0105404	0.02855114	0.3185498	0.4258062	1.681081	-2.807483	-1.679706	Open	Closed	Closed	Neutral	Neutral	NotActive	NotActive	NotActive	NotActive	NotActive	A	NotActive	NotActive	B	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	NotActive	C	NotActive	NotActive	C	No Stimulus	No Event Marker
